player,opponent,opponent_team,duration
Popple Tate,Fredette Vincent,Concordia Stingers,83.0
Popple Tate,Frenette Conor,UQTR Patriotes,232.0
Popple Tate,Gagnon Alexandre,McGill Redbirds,225.0
Popple Tate,Gagnon Mathieu,McGill Redbirds,241.0
Popple Tate,Gallant William,RMC Paladins,185.0
Popple Tate,Gallant Zach,McGill Redbirds,98.0
Popple Tate,Gannon Riley,Brock Badgers,382.0
Popple Tate,Gaudio Alexander,Concordia Stingers,325.0
Popple Tate,Gauthier Kaylen,UQTR Patriotes,395.0
Popple Tate,Gauthier Mathis,McGill Redbirds,324.0
Popple Tate,Gauthier Mavrick,UQTR Patriotes,391.0
Popple Tate,Gauvreau Cameron,Ottawa Gee-Gees,238.0
Popple Tate,Gaylor Cameron,Brock Badgers,110.0
Popple Tate,Gerrie Keighan,Lakehead Thunderwolves,304.0
Popple Tate,Gervais Julien,Guelph Gryphons,177.0
Popple Tate,Gilhula Owen,York Lions,102.0
Popple Tate,Girouard Nicholas,Concordia Stingers,78.0
Popple Tate,Giroux Zacharie,Ottawa Gee-Gees,265.0
Popple Tate,Gravel Zachary,UQTR Patriotes,156.0
Popple Tate,Gravelle Jake,Western Mustangs,263.0
Popple Tate,Greenway Tyson,Brock Badgers,398.0
Popple Tate,Griffioen Max,Nipissing Lakers,295.0
Popple Tate,Grigoryev Daniil,Toronto Metropolitan Bold,445.0
Popple Tate,Gursoy Kevin,Toronto Metropolitan Bold,629.0
Popple Tate,Hamilton Derek,Queen's Gaels,146.0
Popple Tate,Hamlin Ray,Windsor Lancers,1272.0
Popple Tate,Havlena Kyle,Concordia Stingers,280.0
Popple Tate,Hebert Mathieu,RMC Paladins,310.0
Popple Tate,Hensrud Travis,Windsor Lancers,1266.0
Popple Tate,Hinz Brady,Windsor Lancers,696.0
Popple Tate,Hoffrogge Jacob,Brock Badgers,434.0
Popple Tate,Holm Logan,York Lions,422.0
Popple Tate,Holtrop Joel,RMC Paladins,163.0
Popple Tate,Howie Johnny,Ottawa Gee-Gees,29.0
Popple Tate,Huard Stephane JR,McGill Redbirds,80.0
Popple Tate,Huchette Mikael,Concordia Stingers,174.0
Popple Tate,Hudon Dylan,Guelph Gryphons,851.0
Popple Tate,Hunt Andrew,Carleton Ravens,242.0
Popple Tate,Hunt Tyler,Wilfrid Laurier Golden Hawks,368.0
Popple Tate,Huston Sam,Brock Badgers,389.0
Popple Tate,Hutcheson Nolan,Queen's Gaels,112.0
Popple Tate,Hutton Dustin,Ontario Tech Ridgebacks,109.0
Popple Tate,Ianniello Joseph,Toronto Metropolitan Bold,441.0
Popple Tate,Inniss Christopher,Concordia Stingers,306.0
Popple Tate,Izyk Alex,Lakehead Thunderwolves,428.0
Popple Tate,Jakovljevic Marko,Ontario Tech Ridgebacks,445.0
Popple Tate,Jenkins Frank Thomas,Nipissing Lakers,693.0
Popple Tate,Jesus David,Windsor Lancers,2110.0
Popple Tate,Johnson Charlie,Nipissing Lakers,529.0
Popple Tate,Johnston Alex,Carleton Ravens,69.0
Popple Tate,K-Fournier Nick,Ottawa Gee-Gees,201.0
Popple Tate,Kaddoura Majid,Carleton Ravens,235.0
Popple Tate,Katzalay Holden,Queen's Gaels,121.0
Popple Tate,Kavanagh Josh,Wilfrid Laurier Golden Hawks,513.0
Popple Tate,Kilbourne Bryce,Wilfrid Laurier Golden Hawks,773.0
Popple Tate,Kinash Matthew,Toronto Metropolitan Bold,311.0
Popple Tate,King Jacob,Toronto Varsity Blues,341.0
Popple Tate,Koran Braiden,Ontario Tech Ridgebacks,255.0
Popple Tate,LaFrance David,Ottawa Gee-Gees,96.0
Popple Tate,Lacombe Chase,Nipissing Lakers,762.0
Popple Tate,Lacombe Thomas,York Lions,89.0
Popple Tate,Lafrance Felix,UQTR Patriotes,380.0
Popple Tate,Lalonde Owen,Queen's Gaels,264.0
Popple Tate,Lamothe Olivier,York Lions,517.0
Popple Tate,Larkin Patrick,McGill Redbirds,71.0
Popple Tate,Larmand Ethan,Queen's Gaels,198.0
Popple Tate,Larochelle Charles-Thomas,Queen's Gaels,183.0
Popple Tate,Larochelle Sean,Concordia Stingers,283.0
Popple Tate,Larose Felix,UQTR Patriotes,58.0
Popple Tate,Larsen Wil,Nipissing Lakers,551.0
Popple Tate,Lavoie Nathan,Concordia Stingers,291.0
Popple Tate,LeBlanc Dominic,Nipissing Lakers,237.0
Popple Tate,LeBlanc Josh,Western Mustangs,29.0
Popple Tate,Leduc Devin,RMC Paladins,171.0
Popple Tate,Lemieux Ian,Queen's Gaels,86.0
Popple Tate,Lenart Thomas,Wilfrid Laurier Golden Hawks,507.0
Popple Tate,Leonard Kyle,Ontario Tech Ridgebacks,232.0
Popple Tate,Lewis Braeden,Brock Badgers,308.0
Popple Tate,Lieffers Elias,Nipissing Lakers,542.0
Popple Tate,Linklater Logan,Windsor Lancers,999.0
Popple Tate,Longo Trevor,Queen's Gaels,150.0
Popple Tate,Luik Owen,Toronto Varsity Blues,291.0
Popple Tate,Mabey David,York Lions,354.0
Popple Tate,MacIntosh Aiden,York Lions,118.0
Popple Tate,MacNeil Owen,Western Mustangs,267.0
Popple Tate,Mack Joseph,Lakehead Thunderwolves,356.0
Popple Tate,Mahar Nick,Nipissing Lakers,164.0
Popple Tate,Maisonneuve Vincent,Ottawa Gee-Gees,310.0
Popple Tate,Malboeuf Tristan,Wilfrid Laurier Golden Hawks,113.0
Popple Tate,Martin Ian,Toronto Metropolitan Bold,724.0
Popple Tate,Martin Jeremy,UQTR Patriotes,182.0
Popple Tate,Massie Dylan,Lakehead Thunderwolves,417.0
Popple Tate,Massie Noah,Lakehead Thunderwolves,490.0
Popple Tate,Matulu Noah,RMC Paladins,381.0
Popple Tate,Mayea Devyn,Nipissing Lakers,818.0
Popple Tate,Mayotte James,Carleton Ravens,273.0
Popple Tate,Mburanumwe Igor,McGill Redbirds,330.0
Popple Tate,McAndrews Bryan,York Lions,456.0
Popple Tate,McCarry Nick,Carleton Ravens,227.0
Popple Tate,McCartney Brandon,York Lions,464.0
Popple Tate,McFarland Ethan,Toronto Varsity Blues,359.0
Popple Tate,McLean Cullen,Ontario Tech Ridgebacks,123.0
Popple Tate,McLeod Brock,York Lions,87.0
Popple Tate,McMaster Anson,Ottawa Gee-Gees,263.0
Popple Tate,McMullen Keegan,Windsor Lancers,1493.0
Popple Tate,McNamara Matt,Windsor Lancers,1337.0
Popple Tate,McNaughton Brock,RMC Paladins,147.0
Popple Tate,Melancon Max-Antoine,Wilfrid Laurier Golden Hawks,413.0
Popple Tate,Melikov Vyacheslav,Toronto Metropolitan Bold,113.0
Popple Tate,Michaud Daniel,Queen's Gaels,181.0
Popple Tate,Michaud Jeremy,Ontario Tech Ridgebacks,385.0
Popple Tate,Milot-Ouellet Vincent,UQTR Patriotes,417.0
Popple Tate,Morin Alexis,McGill Redbirds,208.0
Popple Tate,Morneau Giovanni,Carleton Ravens,228.0
Popple Tate,Moskal Billy,Toronto Varsity Blues,416.0
Popple Tate,Mufarreh Dominic,Windsor Lancers,140.0
Popple Tate,Mulholland Ryan,Wilfrid Laurier Golden Hawks,211.0
Popple Tate,Mullen Kirk,Windsor Lancers,982.0
Popple Tate,Munroe-Boucher Anthony,UQTR Patriotes,276.0
Popple Tate,Murphy Wil,Lakehead Thunderwolves,623.0
Popple Tate,Nadeau Alexandre,Concordia Stingers,143.0
Popple Tate,Nardone Vincent,Concordia Stingers,307.0
Popple Tate,O'Brien Fischer,RMC Paladins,203.0
Popple Tate,O'Donnell Justin,Wilfrid Laurier Golden Hawks,451.0
Popple Tate,Oakley Keaton,York Lions,548.0
Popple Tate,Paquin Mathieu,Wilfrid Laurier Golden Hawks,111.0
Popple Tate,Park Alexander,Ontario Tech Ridgebacks,202.0
Popple Tate,Pascoal Isaac,RMC Paladins,261.0
Popple Tate,Paul Justin,Lakehead Thunderwolves,399.0
Popple Tate,Pellerin Maxime,McGill Redbirds,243.0
Popple Tate,Penman Duncan,Guelph Gryphons,733.0
Popple Tate,Petrie Caleb,Wilfrid Laurier Golden Hawks,229.0
Popple Tate,Pimm Devin,RMC Paladins,268.0
Popple Tate,Playfair Christopher,Toronto Metropolitan Bold,527.0
Popple Tate,Portokalis William,Toronto Metropolitan Bold,652.0
Popple Tate,Pouliot Olivier,Lakehead Thunderwolves,296.0
Popple Tate,Power Zach,Western Mustangs,138.0
Popple Tate,Preuter Aidan,Western Mustangs,254.0
Popple Tate,Proulx Gabriel,Concordia Stingers,215.0
Popple Tate,Prowse Mitchell,McGill Redbirds,299.0
Popple Tate,Pryce Ryan,Wilfrid Laurier Golden Hawks,354.0
Popple Tate,Raad Jaden,Toronto Metropolitan Bold,175.0
Popple Tate,Rafanomezantsoa Lois,UQTR Patriotes,588.0
Popple Tate,Recine Julian,Toronto Varsity Blues,506.0
Popple Tate,Reeves Aiden,Toronto Varsity Blues,193.0
Popple Tate,Reimer Eli,Wilfrid Laurier Golden Hawks,199.0
Popple Tate,Reimer Jadon,Wilfrid Laurier Golden Hawks,494.0
Popple Tate,Renwick Michael,Queen's Gaels,249.0
Popple Tate,Resar Sebastian,Toronto Varsity Blues,131.0
Popple Tate,Rhodes Sam,Wilfrid Laurier Golden Hawks,715.0
Popple Tate,Ribau Nathan,Queen's Gaels,239.0
Popple Tate,Richardson Blake,Concordia Stingers,269.0
Popple Tate,Robinson Owen,Toronto Varsity Blues,424.0
Popple Tate,Robinson William,Ontario Tech Ridgebacks,172.0
Popple Tate,Rogers Holden,Brock Badgers,466.0
Popple Tate,Rondeau Christophe,UQTR Patriotes,50.0
Popple Tate,Roode Benjamin,Ontario Tech Ridgebacks,211.0
Popple Tate,Ross Liam,Toronto Metropolitan Bold,1004.0
Popple Tate,Rouleau William,McGill Redbirds,302.0
Popple Tate,Roy Charles-Antoine,Ottawa Gee-Gees,147.0
Popple Tate,Roy Pier-Olivier,UQTR Patriotes,349.0
Popple Tate,Rupoli Joseph,Toronto Metropolitan Bold,316.0
Popple Tate,Sanders Jack,Western Mustangs,408.0
Popple Tate,Sandhu Chase,York Lions,102.0
Popple Tate,Santerre Jacob,Western Mustangs,254.0
Popple Tate,Savard Tyler,Toronto Metropolitan Bold,143.0
Popple Tate,Savoie Charles,Concordia Stingers,168.0
Popple Tate,Saye Owen,Western Mustangs,508.0
Popple Tate,Schives Dylan,Windsor Lancers,1309.0
Popple Tate,Seed Nolan,Carleton Ravens,277.0
Popple Tate,Seguin Marc-Antoine,Ottawa Gee-Gees,198.0
Popple Tate,Senken Connor,York Lions,326.0
Popple Tate,Serensits Emmett,Toronto Varsity Blues,466.0
Popple Tate,Serviss Liam,RMC Paladins,125.0
Popple Tate,Shaw Aaron,Windsor Lancers,1542.0
Popple Tate,Sherk Lawson,Western Mustangs,368.0
Popple Tate,Shugrue Spencer,Toronto Metropolitan Bold,298.0
Popple Tate,Sims Ethan,Brock Badgers,128.0
Popple Tate,Smith Ryan,RMC Paladins,305.0
Popple Tate,Smith Zack,Toronto Varsity Blues,370.0
Popple Tate,Sooklal Isaac,Wilfrid Laurier Golden Hawks,964.0
Popple Tate,Soucy Ludovic,UQTR Patriotes,333.0
Popple Tate,Sova Nick,Windsor Lancers,2.0
Popple Tate,Sproviero Franco,Western Mustangs,476.0
Popple Tate,Stepien Ryan,Brock Badgers,448.0
Popple Tate,Stevens Christian,Toronto Varsity Blues,79.0
Popple Tate,Stewart Zander,Brock Badgers,191.0
Popple Tate,Stock Jordan,Brock Badgers,627.0
Popple Tate,Stothers Kai,Wilfrid Laurier Golden Hawks,821.0
Popple Tate,Stratis Peter,Ottawa Gee-Gees,87.0
Popple Tate,Strickland Luke,Nipissing Lakers,840.0
Popple Tate,Strik Ethan,York Lions,528.0
Popple Tate,Strilets Matthew,Ottawa Gee-Gees,23.0
Popple Tate,Stringer Zack,Brock Badgers,395.0
Popple Tate,Suriyuth Andrew,Ontario Tech Ridgebacks,243.0
Popple Tate,Sutherland Bryce,Wilfrid Laurier Golden Hawks,989.0
Popple Tate,Suzuki Madoka,Carleton Ravens,157.0
Popple Tate,Svenson Justin,Ontario Tech Ridgebacks,293.0
Popple Tate,Tanner Liam,Queen's Gaels,201.0
Popple Tate,Teasdale Tyler,Western Mustangs,156.0
Popple Tate,Terry Zack,Toronto Varsity Blues,548.0
Popple Tate,Theriault Lucas,York Lions,482.0
Popple Tate,Thiessen Rylan,Brock Badgers,705.0
Popple Tate,Thompson Ryan,Brock Badgers,439.0
Popple Tate,Todd Jarrett,RMC Paladins,158.0
Popple Tate,Toews Ty,Windsor Lancers,658.0
Popple Tate,Tolnai Cameron,Queen's Gaels,113.0
Popple Tate,Tomasini Tyson,Nipissing Lakers,322.0
Popple Tate,Toms Connor,Carleton Ravens,160.0
Popple Tate,Torchia Nathan,Windsor Lancers,307.0
Popple Tate,Turcotte Anthony,UQTR Patriotes,382.0
Popple Tate,Turgeon Zachaеl,UQTR Patriotes,31.0
Popple Tate,Tymkin Cole,Brock Badgers,118.0
Popple Tate,Ulicny Johnny,Windsor Lancers,808.0
Popple Tate,Urbisci Alex,Carleton Ravens,110.0
Popple Tate,Van Impe Eric,Western Mustangs,202.0
Popple Tate,Van Unen Joshua,Lakehead Thunderwolves,462.0
Popple Tate,Vander Voet Julian,Guelph Gryphons,361.0
Popple Tate,Vescio Payton,Nipissing Lakers,949.0
Popple Tate,Virtue Braeden,Carleton Ravens,95.0
Popple Tate,Vom Scheidt Noah,Nipissing Lakers,368.0
Popple Tate,Vreugdenhill Jacob,York Lions,96.0
Popple Tate,Walker Brandon,York Lions,490.0
Popple Tate,Wawrow Drew,Western Mustangs,810.0
Popple Tate,Way Cooper,Toronto Varsity Blues,188.0
Popple Tate,Wells Dylan,RMC Paladins,360.0
Popple Tate,Welton Dell,RMC Paladins,220.0
Popple Tate,White James,Ontario Tech Ridgebacks,358.0
Popple Tate,Whittaker Liam,Lakehead Thunderwolves,691.0
Popple Tate,Whittaker Richard,Lakehead Thunderwolves,304.0
Popple Tate,Wightman Dylan,Toronto Varsity Blues,355.0
Popple Tate,Williamson Sam,Wilfrid Laurier Golden Hawks,620.0
Popple Tate,Willits Brett,Western Mustangs,400.0
Popple Tate,Willits Sam,Western Mustangs,325.0
Popple Tate,Wilson Griffin,Guelph Gryphons,340.0
Popple Tate,Winterton Jacob,Guelph Gryphons,927.0
Popple Tate,Wisener Matt,Ontario Tech Ridgebacks,298.0
Popple Tate,Wong Nicholas,Toronto Varsity Blues,504.0
Popple Tate,Woodhouse Benjamin,Toronto Varsity Blues,325.0
Popple Tate,Yan Eddie,Toronto Varsity Blues,216.0
Popple Tate,Yearwood Nick,Western Mustangs,274.0
Popple Tate,York Jack,Western Mustangs,419.0
Popple Tate,Zlomislic Ante,Queen's Gaels,162.0
Robinson Payton,Aiello Christiano,Western Mustangs,399.0
Robinson Payton,Allensen Nathan,Guelph Gryphons,585.0
Robinson Payton,Allepot Anthony,Western Mustangs,291.0
Robinson Payton,Amousse Andrew,Brock Badgers,375.0
Robinson Payton,Anderson Brenden,Wilfrid Laurier Golden Hawks,181.0
Robinson Payton,Athanasakos Nicholas,Toronto Varsity Blues,264.0
Robinson Payton,Benwell Evan,Wilfrid Laurier Golden Hawks,169.0
Robinson Payton,Bignell Luke,Guelph Gryphons,669.0
Robinson Payton,Biondi Giordano,Guelph Gryphons,502.0
Robinson Payton,Boria Jonah,Brock Badgers,564.0
Robinson Payton,Boucher Jacob,Windsor Lancers,124.0
Robinson Payton,Bowie Connor,Toronto Metropolitan Bold,258.0
Robinson Payton,Brand Evan,Toronto Metropolitan Bold,177.0
Robinson Payton,Brazier Hunter,Guelph Gryphons,225.0
Robinson Payton,Brown Patrick,Wilfrid Laurier Golden Hawks,279.0
Robinson Payton,Bruder Andrew,Western Mustangs,625.0
Robinson Payton,Bulitka Shane,Western Mustangs,152.0
Robinson Payton,Casper Ethan,Guelph Gryphons,651.0
Robinson Payton,Chiarot Aaron,Windsor Lancers,363.0
Robinson Payton,Chisholm Callum,Wilfrid Laurier Golden Hawks,213.0
Robinson Payton,Cloutier Mathis,UQTR Patriotes,224.0
Robinson Payton,Collora Salvatore,Windsor Lancers,115.0
Robinson Payton,Condotta Jaden,Toronto Metropolitan Bold,374.0
Robinson Payton,Cook A.J.,Brock Badgers,314.0
Robinson Payton,Cooper Mark,Toronto Varsity Blues,395.0
Robinson Payton,Cote Christophe,Brock Badgers,169.0
Robinson Payton,Cournoyer Alexis,Brock Badgers,268.0
Robinson Payton,Cournoyer Edouard,UQTR Patriotes,414.0
Robinson Payton,Danilson Noah,Western Mustangs,283.0
Robinson Payton,Dann Nolan,Guelph Gryphons,628.0
Robinson Payton,Darcy Thomas,Guelph Gryphons,547.0
Robinson Payton,Davis Nathaniel,Toronto Varsity Blues,144.0
Robinson Payton,Davis Tyler,Wilfrid Laurier Golden Hawks,249.0
Robinson Payton,DeGurse Nolan,Guelph Gryphons,739.0
Robinson Payton,DeJong Tristan,Guelph Gryphons,827.0
Robinson Payton,Dickerson Graham,Toronto Varsity Blues,78.0
Robinson Payton,Dimovski Aleks,Toronto Metropolitan Bold,113.0
Robinson Payton,Dirven Benjamin,Toronto Varsity Blues,324.0
Robinson Payton,Dobrich Stefan,Windsor Lancers,383.0
Robinson Payton,Doherty Jackson,Toronto Metropolitan Bold,48.0
Robinson Payton,Doyle Ethan,Guelph Gryphons,214.0
Robinson Payton,Duarte Matthew,Brock Badgers,247.0
Robinson Payton,Dumoulin William,UQTR Patriotes,365.0
Robinson Payton,Ennis William,Windsor Lancers,204.0
Robinson Payton,Faust Cayden,Windsor Lancers,169.0
Robinson Payton,Ferguson Ian,Guelph Gryphons,650.0
Robinson Payton,Forster Nolan,Guelph Gryphons,575.0
Robinson Payton,Frenette Conor,UQTR Patriotes,183.0
Robinson Payton,Gannon Riley,Brock Badgers,346.0
Robinson Payton,Gauthier Kaylen,UQTR Patriotes,254.0
Robinson Payton,Gauthier Mavrick,UQTR Patriotes,298.0
Robinson Payton,Gervais Julien,Guelph Gryphons,451.0
Robinson Payton,Gravel Zachary,UQTR Patriotes,73.0
Robinson Payton,Gravelle Jake,Western Mustangs,780.0
Robinson Payton,Greenway Tyson,Brock Badgers,231.0
Robinson Payton,Grigoryev Daniil,Toronto Metropolitan Bold,409.0
Robinson Payton,Gursoy Kevin,Toronto Metropolitan Bold,448.0
Robinson Payton,Hamlin Ray,Windsor Lancers,163.0
Robinson Payton,Hensrud Travis,Windsor Lancers,293.0
Robinson Payton,Hinz Brady,Windsor Lancers,100.0
Robinson Payton,Hoffrogge Jacob,Brock Badgers,325.0
Robinson Payton,Hudon Dylan,Guelph Gryphons,625.0
Robinson Payton,Hunt Tyler,Wilfrid Laurier Golden Hawks,113.0
Robinson Payton,Huston Sam,Brock Badgers,403.0
Robinson Payton,Ianniello Joseph,Toronto Metropolitan Bold,181.0
Robinson Payton,Jesus David,Windsor Lancers,248.0
Robinson Payton,Kilbourne Bryce,Wilfrid Laurier Golden Hawks,196.0
Robinson Payton,Kinash Matthew,Toronto Metropolitan Bold,145.0
Robinson Payton,King Jacob,Toronto Varsity Blues,106.0
Robinson Payton,Lafrance Felix,UQTR Patriotes,341.0
Robinson Payton,Larose Felix,UQTR Patriotes,158.0
Robinson Payton,LeBlanc Josh,Western Mustangs,153.0
Robinson Payton,Lenart Thomas,Wilfrid Laurier Golden Hawks,103.0
Robinson Payton,Lewis Braeden,Brock Badgers,237.0
Robinson Payton,Linklater Logan,Windsor Lancers,266.0
Robinson Payton,MacNeil Owen,Western Mustangs,354.0
Robinson Payton,Martin Ian,Toronto Metropolitan Bold,162.0
Robinson Payton,Martin Jeremy,UQTR Patriotes,171.0
Robinson Payton,McMullen Keegan,Windsor Lancers,369.0
Robinson Payton,McNamara Matt,Windsor Lancers,315.0
Robinson Payton,Melikov Vyacheslav,Toronto Metropolitan Bold,114.0
Robinson Payton,Milot-Ouellet Vincent,UQTR Patriotes,209.0
Robinson Payton,Moskal Billy,Toronto Varsity Blues,34.0
Robinson Payton,Mullen Kirk,Windsor Lancers,194.0
Robinson Payton,Munroe-Boucher Anthony,UQTR Patriotes,259.0
Robinson Payton,O'Donnell Justin,Wilfrid Laurier Golden Hawks,183.0
Robinson Payton,Paquin Mathieu,Wilfrid Laurier Golden Hawks,158.0
Robinson Payton,Penman Duncan,Guelph Gryphons,824.0
Robinson Payton,Playfair Christopher,Toronto Metropolitan Bold,370.0
Robinson Payton,Portokalis William,Toronto Metropolitan Bold,166.0
Robinson Payton,Power Zach,Western Mustangs,295.0
Robinson Payton,Preuter Aidan,Western Mustangs,276.0
Robinson Payton,Pryce Ryan,Wilfrid Laurier Golden Hawks,102.0
Robinson Payton,Raad Jaden,Toronto Metropolitan Bold,333.0
Robinson Payton,Rafanomezantsoa Lois,UQTR Patriotes,507.0
Robinson Payton,Recine Julian,Toronto Varsity Blues,228.0
Robinson Payton,Reeves Aiden,Toronto Varsity Blues,422.0
Robinson Payton,Reimer Eli,Wilfrid Laurier Golden Hawks,183.0
Robinson Payton,Reimer Jadon,Wilfrid Laurier Golden Hawks,374.0
Robinson Payton,Resar Sebastian,Toronto Varsity Blues,260.0
Robinson Payton,Rhodes Sam,Wilfrid Laurier Golden Hawks,85.0
Robinson Payton,Robinson Owen,Toronto Varsity Blues,400.0
Robinson Payton,Rogers Holden,Brock Badgers,278.0
Robinson Payton,Rondeau Christophe,UQTR Patriotes,303.0
Robinson Payton,Ross Liam,Toronto Metropolitan Bold,365.0
Robinson Payton,Roy Pier-Olivier,UQTR Patriotes,360.0
Robinson Payton,Rupoli Joseph,Toronto Metropolitan Bold,344.0
Robinson Payton,Sanders Jack,Western Mustangs,727.0
Robinson Payton,Santerre Jacob,Western Mustangs,462.0
Robinson Payton,Savard Tyler,Toronto Metropolitan Bold,176.0
Robinson Payton,Saye Owen,Western Mustangs,601.0
Robinson Payton,Schives Dylan,Windsor Lancers,391.0
Robinson Payton,Serensits Emmett,Toronto Varsity Blues,420.0
Robinson Payton,Shaw Aaron,Windsor Lancers,408.0
Robinson Payton,Sherk Lawson,Western Mustangs,422.0
Robinson Payton,Shugrue Spencer,Toronto Metropolitan Bold,169.0
Robinson Payton,Smith Zack,Toronto Varsity Blues,405.0
Robinson Payton,Sooklal Isaac,Wilfrid Laurier Golden Hawks,105.0
Robinson Payton,Soucy Ludovic,UQTR Patriotes,270.0
Robinson Payton,Sproviero Franco,Western Mustangs,855.0
Robinson Payton,Stepien Ryan,Brock Badgers,379.0
Robinson Payton,Stock Jordan,Brock Badgers,468.0
Robinson Payton,Stothers Kai,Wilfrid Laurier Golden Hawks,430.0
Robinson Payton,Stringer Zack,Brock Badgers,219.0
Robinson Payton,Sutherland Bryce,Wilfrid Laurier Golden Hawks,230.0
Robinson Payton,Teasdale Tyler,Western Mustangs,265.0
Robinson Payton,Terry Zack,Toronto Varsity Blues,147.0
Robinson Payton,Thiessen Rylan,Brock Badgers,267.0
Robinson Payton,Thompson Ryan,Brock Badgers,379.0
Robinson Payton,Toews Ty,Windsor Lancers,365.0
Robinson Payton,Turcotte Anthony,UQTR Patriotes,321.0
Robinson Payton,Turgeon Zachaеl,UQTR Patriotes,166.0
Robinson Payton,Ulicny Johnny,Windsor Lancers,281.0
Robinson Payton,Van Impe Eric,Western Mustangs,655.0
Robinson Payton,Vander Voet Julian,Guelph Gryphons,235.0
Robinson Payton,Wawrow Drew,Western Mustangs,589.0
Robinson Payton,Way Cooper,Toronto Varsity Blues,181.0
Robinson Payton,Wightman Dylan,Toronto Varsity Blues,167.0
Robinson Payton,Williamson Sam,Wilfrid Laurier Golden Hawks,168.0
Robinson Payton,Willits Brett,Western Mustangs,578.0
Robinson Payton,Willits Sam,Western Mustangs,220.0
Robinson Payton,Wilson Griffin,Guelph Gryphons,585.0
Robinson Payton,Winterton Jacob,Guelph Gryphons,621.0
Robinson Payton,Wong Nicholas,Toronto Varsity Blues,459.0
Robinson Payton,Woodhouse Benjamin,Toronto Varsity Blues,215.0
Robinson Payton,Yan Eddie,Toronto Varsity Blues,241.0
Robinson Payton,Yearwood Nick,Western Mustangs,253.0
Robinson Payton,York Jack,Western Mustangs,736.0
Rose Simon,Agostino Daniel,Concordia Stingers,264.0
Rose Simon,Aiello Christiano,Western Mustangs,295.0
Rose Simon,Allan Blake,Carleton Ravens,158.0
Rose Simon,Allard Felix,Concordia Stingers,287.0
Rose Simon,Allensen Nathan,Guelph Gryphons,604.0
Rose Simon,Amanatidis Peter,Carleton Ravens,153.0
Rose Simon,Amousse Andrew,Brock Badgers,433.0
Rose Simon,Anctil Julien,Concordia Stingers,350.0
Rose Simon,Anderson Brenden,Wilfrid Laurier Golden Hawks,93.0
Rose Simon,Athanasakos Nicholas,Toronto Varsity Blues,124.0
Rose Simon,Badalamenti Benjamin,Lakehead Thunderwolves,175.0
Rose Simon,Barnes Matthew,Toronto Metropolitan Bold,261.0
Rose Simon,Beamin Cole,York Lions,430.0
Rose Simon,Bedard Felix,Carleton Ravens,227.0
Rose Simon,Belton Reese,Carleton Ravens,152.0
Rose Simon,Benwell Evan,Wilfrid Laurier Golden Hawks,84.0
Rose Simon,Bignell Luke,Guelph Gryphons,673.0
Rose Simon,Biondi Giordano,Guelph Gryphons,531.0
Rose Simon,Blackwell Spencer,Lakehead Thunderwolves,176.0
Rose Simon,Boria Jonah,Brock Badgers,577.0
Rose Simon,Boucher Jacob,Windsor Lancers,517.0
Rose Simon,Bowie Connor,Toronto Metropolitan Bold,489.0
Rose Simon,Brand Evan,Toronto Metropolitan Bold,283.0
Rose Simon,Brazier Hunter,Guelph Gryphons,207.0
Rose Simon,Brown Hunter,York Lions,293.0
Rose Simon,Brown Patrick,Wilfrid Laurier Golden Hawks,231.0
Rose Simon,Bruder Andrew,Western Mustangs,459.0
Rose Simon,Campbell Isiah,Concordia Stingers,320.0
Rose Simon,Campbell Nikolas,Lakehead Thunderwolves,128.0
Rose Simon,Casper Ethan,Guelph Gryphons,657.0
Rose Simon,Castleman Oliver,Carleton Ravens,242.0
Rose Simon,Charron Edouard,Concordia Stingers,259.0
Rose Simon,Chiarot Aaron,Windsor Lancers,628.0
Rose Simon,Chisholm Callum,Wilfrid Laurier Golden Hawks,357.0
Rose Simon,Clarke Sean,Toronto Varsity Blues,367.0
Rose Simon,Cloutier Mathis,UQTR Patriotes,211.0
Rose Simon,Collins William,Carleton Ravens,326.0
Rose Simon,Collora Salvatore,Windsor Lancers,380.0
Rose Simon,Condotta Jaden,Toronto Metropolitan Bold,613.0
Rose Simon,Cook A.J.,Brock Badgers,242.0
Rose Simon,Cook Jack,Lakehead Thunderwolves,184.0
Rose Simon,Cooper Mark,Toronto Varsity Blues,487.0
Rose Simon,Cote Christophe,Brock Badgers,125.0
Rose Simon,Cournoyer Alexis,Brock Badgers,294.0
Rose Simon,Cournoyer Edouard,UQTR Patriotes,426.0
Rose Simon,Crane Trentyn,Lakehead Thunderwolves,256.0
Rose Simon,Cunningham Alexander,Windsor Lancers,341.0
Rose Simon,D'Intino Jordan,Toronto Metropolitan Bold,386.0
Rose Simon,Danilson Noah,Western Mustangs,353.0
Rose Simon,Dann Nolan,Guelph Gryphons,645.0
Rose Simon,Darcy Thomas,Guelph Gryphons,576.0
Rose Simon,Davis Nathaniel,Toronto Varsity Blues,287.0
Rose Simon,Davis Tyler,Wilfrid Laurier Golden Hawks,185.0
Rose Simon,DeGrazia Nicholas,Lakehead Thunderwolves,317.0
Rose Simon,DeGurse Nolan,Guelph Gryphons,668.0
Rose Simon,DeJong Tristan,Guelph Gryphons,825.0
Rose Simon,Dickerson Graham,Toronto Varsity Blues,339.0
Rose Simon,Dimovski Aleks,Toronto Metropolitan Bold,343.0
Rose Simon,Dobrich Stefan,Windsor Lancers,893.0
